538,"#611 -1888 BAYVIEW AVE, Toronto, Ontario, M4G 3E4"
539,"#2505 -15 LOWER JARVIS ST, Toronto, Ontario, M5E 0C4"
541,"#302 -228 QUEENS QUAY W, Toronto, Ontario, M5J 2X1"
542,"##1703 -65 ST MARY ST, Toronto, Ontario, M5S 0A6"
543,"#2107 -90 STADIUM RD, Toronto, Ontario, M5V 3W5"
544,"#3712 -85 WOOD ST, Toronto, Ontario, M4Y 0E8"
546,"#3406 -70 FOREST MANOR RD, Toronto, Ontario, M2J 1M6"
547,"#2909 -19 GRAND TRUNK CRES, Toronto, Ontario, M5J 3A3"
549,"#2204 -120 HOMEWOOD AVE, Toronto, Ontario, M4Y 2J3"
550,"#11 -3062 LAKE SHORE BLVD W, Toronto, Ontario, M8V 4C9"
551,"#206 -2 FIELDWAY RD, Toronto, Ontario, M8Z 0B9"
552,"#2203 -1 SCOTT ST, Toronto, Ontario, M5E 1A1"
553,"#319 -510 KING ST, Toronto, Ontario, M5A 1M1"
554,"58 BARDS  WALKWAY, Toronto, Ontario, M2J 4T9"
556,"#1122 -231 FORT YORK BLVD, Toronto, Ontario, M5V 1B2"
557,"#1205 -51 EAST LIBERTY ST, Toronto, Ontario, M6K 3P8"
559,"#517 -40 SYLVAN VALLEY WAY, Toronto, Ontario, M5M 4M3"
560,"#103 -5 HANNA AVE, Toronto, Ontario, M6K 1W8"
561,"#206 -212 ST GEORGE ST, Toronto, Ontario, M5R 2N8"
562,"129 RUSTY CREST WAY, Toronto, Ontario, M2J 2Y4"
564,"#1163 -209 FORT YORK BLVD, Toronto, Ontario, M5V 4A1"
566,"#409 -15 STAFFORD ST, Toronto, Ontario, M5V 3X6"
567,"#617 -825 CHURCH ST, Toronto, Ontario, M4W 3Z4"
568,"#305 -190 MANITOBA ST, Toronto, Ontario, M8Y 3Y8"
570,"##1112 -101 PETER ST, Toronto, Ontario, M5V 0G6"
571,"#2604 -33 SHORE BREEZE DR, Toronto, Ontario, M8V 0G1"
572,"#1404 -210 SIMCOE ST, Toronto, Ontario, M5T 0A9"
573,"#1111 -28 HARRISON GARDEN BLVD, Toronto, Ontario, M2N 7B5"
574,"#1510 -225 SACKVILLE ST, Toronto, Ontario, M5A 0B9"
576,"#817 -100 HARRISON GARDEN BLVD, Toronto, Ontario, M2N 0C2"
577,"#401 -23 BRANT ST, Toronto, Ontario, M5V 2L5"
578,"1601-161 Roehampton, Toronto, ON, M4P 0C8"
580,"#903 -295 ADELAIDE ST W, Toronto, Ontario, M5V 1P7"
581,"#3308 -19 GRAND TRUNK CRES, Toronto, Ontario, M5J 3A3"
586,"#1407 -100 ANTIBES DR, Toronto, Ontario, M2R 3N1"
587,"#1504 -35 BASTION ST, Toronto, Ontario, M5V 0C2"
588,"#101 -85 EAST LIBERTY ST, Toronto, Ontario, M6K 0A2"
590,"#708 -231 FORT YORK BLVD, Toronto, Ontario, M5V 1B2"
591,"#209 -397 FRONT ST W, Toronto, Ontario, M5V 3S1"
592,"#208 -8 PEMBERTON AVE, Toronto, Ontario, M2M 4K8"
593,"#1202 -50 BRIAN HARRISON WAY, Toronto, Ontario, M1P 5J4"
594,"#303 -231 FORT YORK BLVD, Toronto, Ontario, M5V 1B2"
597,"#3001 -7 CONCORDE PL, Toronto, Ontario, M3C 3N4"
600,"#228 -18 MONDEO DR, Toronto, Ontario, M1P 5C8"
601,"#2103 -6 EVA RD, Toronto, Ontario, M9C 0B1"
602,"#121 -25 SUNNY GLEN WAY, Toronto, Ontario, M3C 2Z5"
604,"#2104 -5 ST JOSEPH ST, Toronto, Ontario, M4Y 0B6"
606,"305-96 St Patrick STREET, Toronto, ON, M5T 1V2"
608,"#1501 -2015 SHEPPARD AVE, Toronto, Ontario, M2J 0B3"
610,"#112 -270 TIMBERBANK BLVD, Toronto, Ontario, M1W 2M1"
611,"#2002 -20 THOMAS RILEY RD, Toronto, Ontario, M9B 0C3"
612,"#510 -51 EAST LIBERTY ST, Toronto, Ontario, M6K 3P8"
613,"#1010 -121 MCMAHON DR, Toronto, Ontario, M2K 2X9"
615,"#806 -18 VALLEY WOODS RD, Toronto, Ontario, M3A 0A1"
616,"#1003 -56 FOREST MANOR RD, Toronto, Ontario, M2J 1M1"
617,"#840 -36 VIA BAGNATO AVE, Toronto, Ontario, M6A 0B7"
618,"#910 -25 OXLEY ST, Toronto, Ontario, M5V 2J5"
619,"#803 -30 ORDNANCE ST, Toronto, Ontario, M6K 1A2"
621,"#313 -1328 BIRCHMOUNT RD, Toronto, Ontario, M1R 0B6"
622,"#2103 -1328 BIRCHMOUNT RD, Toronto, Ontario, M1R 0B6"
623,"#1202 -61 RICHVIEW RD, Toronto, Ontario, M9A 4M8"
624,"#307 -115 OMNI DR, Toronto, Ontario, M1P 5B4"
628,"#1411 -101 ERSKINE AVE, Toronto, Ontario, M4P 0C5"
632,"#1308 -5740 YONGE ST, Toronto, Ontario, M2M 0B1"
633,"#1105 -9 VALHALLA INN DR, Toronto, Ontario, M9B 0B2"
634,"#1104 -18 GRAYDON HALL DR, Toronto, Ontario, M3A 0A4"
635,"#806 -83 BOROUGH DR, Toronto, Ontario, M1P 5E4"
636,"#902 -99 THE DONWAY W RD W, Toronto, Ontario, M3C 0N8"
638,"#1417 -160 FLEMINGTON RD, Toronto, Ontario, M6A 0A9"
642,"#1711 -18 HARRISON GARDEN BLVD, Toronto, Ontario, M2N 7J7"
643,"#604 -205 FREDERICK ST, Toronto, Ontario, M5A 4V3"
646,"#66 -79 DRIFTWOOD AVE, Toronto, Ontario, M3N 2M7"
647,"#805 -5 GREYSTONE WALK DR, Toronto, Ontario, M1K 5J5"
648,"#314 -1 LEASIDE PARK DR, Toronto, Ontario, M4H 1R1"
651,"#505 -127 QUEEN ST E, Toronto, Ontario, M5C 1S3"
652,"#2608 -115 MCMAHON DR, Toronto, Ontario, M2K 0E3"
653,"#408 -101 PRUDENTIAL DR, Toronto, Ontario, M1P 4S5"
656,"#505 -6 HUMBERLINE DR, Toronto, Ontario, M9W 6X8"
657,"#704 -20 FOREST MANOR RD, Toronto, Ontario, M2J 1M2"
658,"#1112 -1950 KENNEDY RD, Toronto, Ontario, M1P 4S9"
662,"#132 -525 WILSON AVE, Toronto, Ontario, M3H 1V1"
665,"#502 -128 HAZELTON AVE, Toronto, Ontario, M5R 2E5"
666,"#1302 -552 WELLINGTON ST W, Toronto, Ontario, M5V 2V4"
667,"1202-155 St Clair WEST, Toronto, ON, M4V 0A1"
669,"#908 -1 EDGEWATER DR, Toronto, Ontario, M5A 0L1"
670,"#PH801 -1801 BAYVIEW AVE, Toronto, Ontario, M4G 4K2"
672,"#2001 -1 PALACE PIER CRT, Toronto, Ontario, M8V 3W9"
673,"306-188 Cumberland St, Toronto, ON, M5R 2G3"
675,"3117-98 Lillian St, Toronto, ON, M4S 0A5"
678,"#606 -75 PORTLAND ST, Toronto, Ontario, M5V 2M9"
681,"#1703 -56 ANNIE CRAIG DR, Toronto, Ontario, M8V 0C5"
682,"#2610 -230 QUEENS QUAY W QUAY, Toronto, Ontario, M5J 2Y7"
684,"#PH121 -460 ADELAIDE ST E, Toronto, Ontario, M5A 0E7"
685,"#1203 -21 PIRANDELLO ST, Toronto, Ontario, M6K 3P4"
686,"#803 -36 HOWARD PARK AVE, Toronto, Ontario, M6R 1V5"
687,"77 CRIMSON MILLWAY WAY, Toronto, Ontario, M2L 1T8"
688,"#1 -100 COXWELL AVE, Toronto, Ontario, M4L 3B2"
689,"#704 -223 ST CLAIR AVE W, Toronto, Ontario, M4V 1R3"
690,"#807 -501 ST CLAIR AVE W, Toronto, Ontario, M5P 0A2"
691,"#1404 -386 YONGE ST, Toronto, Ontario, M5B 0A5"
694,"518-30 Roehampton, Toronto, ON, M4P 1R2"
695,"#317 -25 THE ESPLANADE, Toronto, Ontario, M5E 1W5"
696,"#806 -39 QUEENS QUAY E, Toronto, Ontario, M5E 0A5"
697,"#27 -22 APPLEWOOD LANE, Toronto, Ontario, M9C 2Z7"
700,"#1312 -15 GREENVIEW AVE, Toronto, Ontario, M2M 4M7"
701,"#2002 -85 WOOD ST, Toronto, Ontario, M4Y 0E8"
707,"#409 -2261 LAKE SHORE BLVD W, Toronto, Ontario, M8V 3X1"
708,"#204 -59 ANNIE CRAIG DR, Toronto, Ontario, M8V 0C4"
709,"#501 -1030 KING ST W, Toronto, Ontario, M6K 3N3"
710,"#209 -1205 QUEEN ST W, Toronto, Ontario, M6K 0B9"
712,"#1018 -87 PETER ST, Toronto, Ontario, M5V 2G4"
713,"#201 -10 NAVY WHARF COURT CRT, Toronto, Ontario, M5V 3V2"
714,"#3 -84 CASTLEBURY CRES, Toronto, Ontario, M2H 1W8"
716,"#2005 -110 CHARLES ST E, Toronto, Ontario, M4Y 1T5"
717,"#1612 -18 PARKVIEW AVE N, Toronto, Ontario, M2N 7H7"
718,"#4011 -21 ICEBOAT TERR, Toronto, Ontario, M5V 4A9"
720,"811-75 The Donway W, Toronto, ON, M3C 2E9"
721,"#1805 -100 HARRISON GARDEN BLVD, Toronto, Ontario, M2N 0C2"
722,"#603 -96 ST PATRICKS ST, Toronto, Ontario, M5T 1V2"
723,"#213 -175 HILDA AVE, Toronto, Ontario, M2M 1V8"
724,"#626 -525 WILSON AVE, Toronto, Ontario, M3H 1V1"
726,"#35 -2800 MIDLAND AVE, Toronto, Ontario, M1S 3K7"
727,"#609 -320 RICHMOND ST E, Toronto, Ontario, M5A 1P9"
730,"#210 -150 FARNHAM AVE, Toronto, Ontario, M4V 1H5"
731,"#216 -369 SORAUREN AVE, Toronto, Ontario, M6R 3C2"
732,"#605 -225 SACKVILLE ST, Toronto, Ontario, M5A 0B9"
734,"#419 -410 QUEENS QUAY W, Toronto, Ontario, M5V 3T1"
735,"#1402 -90 FISHERVILLE RD, Toronto, Ontario, M2R 3J9"
736,"#623 -1881 MCNICOLL AVE, Toronto, Ontario, M1V 5M2"
741,"#513 -60 COLBORNE ST, Toronto, Ontario, M5E 1E3"
742,"#819 -295 ADELAIDE ST W, Toronto, Ontario, M5V 1P7"
743,"#19 -2 DAILING GATE, Toronto, Ontario, M1B 1Z8"
744,"#810 -85 WOOD ST, Toronto, Ontario, M4Y 0E8"
745,"#25 -250 ORTON PARK RD, Toronto, Ontario, M1G 3T6"
746,"#202 -20 BRUYERES MEWS, Toronto, Ontario, M5V 0G8"
748,"#63 -175 TRUDELLE ST, Toronto, Ontario, M1J 3K5"
749,"#139 -124 DUSAY PL, Toronto, Ontario, M1W 2N2"
750,"#608 -1 OLD MILL DR, Toronto, Ontario, M6S 0A1"
756,"#2616 -238 BONIS AVE, Toronto, Ontario, M1T 3W7"
757,"#116 -88 CORPORATE DR N, Toronto, Ontario, M1H 3G6"
759,"#1104 -2121 LAKE SHORE BLVD W, Toronto, Ontario, M8V 4E9"
760,"2215-185 Legion ROAD, Toronto, ON, M8Y 0A1"
761,"#706 -170 CHILTERN HILL RD, Toronto, Ontario, M6C 0A9"
762,"#808 -75 EMMETT AVE, Toronto, Ontario, M6M 5A7"
763,"#2509 -6 EVA RD, Toronto, Ontario, M9C 4Z5"
764,"#2805 -35 MARINER TERR, Toronto, Ontario, M5V 3V9"
769,"#38 -3646 KINGSTON RD, Toronto, Ontario, M1M 1R9"
770,"#404 -18 GRAYDON HALL DR, Toronto, Ontario, M3A 2Z9"
771,"#1111 -10 MARKBROOK LANE N, Toronto, Ontario, M9V 5E3"
772,"#510 -28 PEMBERTON AVE, Toronto, Ontario, M2M 1Y1"
773,"#113 -5235 FINCH AVE E, Toronto, Ontario, M1S 5X3"
774,"#502 -3865 LAKE SHORE BLVD W, Toronto, Ontario, M8W 0A2"
777,"#107 -1900 SHEPPARD AVE E, Toronto, Ontario, M2J 4T4"
778,"#1912 -29 SINGER CRT, Toronto, Ontario, M2K 0B3"
779,"#2815 -155 YORKVILLE AVE, Toronto, Ontario, M5R 1C4"
780,"1110-28 Harrison Garden BLVD, Toronto, ON, M2N 7B5"
781,"#1007 -70 TOWN CENTRE CRT, Toronto, Ontario, M1P 0B2"
782,"#225 -15 NORTHTOWN WAY, Toronto, Ontario, M2N 7A2"
783,"#712 -1 COLE ST, Toronto, Ontario, M5A 4M2"
784,"#303 -300 ALTON TOWERS CIRC, Toronto, Ontario, M1V 4X9"
785,"#25 -140 LONG BRANCH AVE, Toronto, Ontario, M8W 0A9"
787,"#3009 -25 TOWN CENTRE CRT, Toronto, Ontario, M1P 0B4"
788,"#706 -5 PARKWAY FOREST DR, Toronto, Ontario, M2J 1L2"
790,"#609 -7 CONCORDE PL, Toronto, Ontario, M3C 3N4"
791,"#406 -25 OXLEY ST, Toronto, Ontario, M5V 2J5"
795,"#901 -855 KENNEDY RD, Toronto, Ontario, M1K 2E3"
798,"#318 -180 MARKHAM RD, Toronto, Ontario, M1M 2Z9"
799,"#602 -2464 WESTON RD, Toronto, Ontario, M9N 2A2"
800,"#807 -100 LOTHERTON PTWY, Toronto, Ontario, M6B 2G8"
801,"#3009 -180 UNIVERSITY AVE, Toronto, Ontario, M5H 0A2"
802,"#302 -4 THE KINGSWAY, Toronto, Ontario, M8X 1A7"
803,"#3511 -55 HARBOUR SQ, Toronto, Ontario, M5J 2L1"
804,"#2901 -199 RICHMOND ST W, Toronto, Ontario, M5V 0H4"
806,"#6213 -7 GRENVILLE ST, Toronto, Ontario"
809,"Ph1114-18 Merton St, Toronto, ON, M4S 3G9"
810,"#110 -75 YORK MILLS RD, Toronto, Ontario, M2P 2E7"
812,"#807 -138 PRINCESS ST, Toronto, Ontario, M5A 0B1"
813,"16 SUPERIOR CREEK LANE, Toronto, Ontario, M8Z 6C5"
815,"#4210 -1 BLOOR ST E, Toronto, Ontario, M4W 1A9"
816,"#301 -15 GLEN MANOR DR, Toronto, Ontario, M4E 2X3"
818,"#1603 -100 QUEBEC AVE, Toronto, Ontario, M6P 4B8"
819,"111-22 Western Battery Rd, Toronto, ON, M6K 3N9"
820,"#229 -510 KING ST E, Toronto, Ontario, M5A 0E5"
821,"316-255 The Donway W, Toronto, ON, M3B 3M3"
822,"#103 -90 SHERBOURNE ST, Toronto, Ontario, M5A 2R1"
823,"3108-1 Palace Pier CRT, Toronto, ON, M8V 3W9"
824,"#1408 -5 KENNETH AVE, Toronto, Ontario, M2N 6M7"
826,"#2106 -11 BOGERT AVE, Toronto, Ontario, M2N 1K4"
827,"#2406 -66 FOREST MANOR RD, Toronto, Ontario, M2J 1M6"
828,"#1105 -100 WESTERN BATTERY RD, Toronto, Ontario, M6K 3S2"
829,"#209 -101 HAMMERSMITH AVE, Toronto, Ontario, M4E 2W3"
830,"315-208 Queens QUAY WEST, Toronto, ON, M5J 2Y5"
831,"#1304 -438 KING ST W, Toronto, Ontario, M5V 3T9"
832,"#118 -955 QUEEN ST W, Toronto, Ontario, M6J 1G9"
833,"#309 -1210 DON MILLS RD, Toronto, Ontario, M3B 3N9"
834,"#1405 -1369 BLOOR ST W, Toronto, Ontario, M6P 4J4"
836,"106-1093 Kingston ROAD, Toronto, ON, M1N 4E2"
837,"#1504 -600 FLEET ST, Toronto, Ontario, M5V 1B7"
839,"#726 -88 COLGATE AVE, Toronto, Ontario, M4M 0A6"
840,"#519 -10 BLOORVIEW PL, Toronto, Ontario, M2J 0B1"
842,"#1202 -832 BAY ST, Toronto, Ontario, M5S 1Z6"
843,"#703 -8 WELLESLEY ST E, Toronto, Ontario, M4Y 3B2"
845,"#603 -783 BATHURST ST, Toronto, Ontario, M5S 0A8"
846,"#GPH17 -100 HARRISON GARDEN BLVD, Toronto, Ontario, M2N 0C2"
848,"#605 -51 TROLLEY CRES, Toronto, Ontario, M5A 0E9"
849,"309-377 Madison Ave, Toronto, ON, M4V 2W7"
851,"213-38 Cameron St, Toronto, ON, M2N 1H1"
853,"#2111 -830 LAWRENCE AVE W, Toronto, Ontario, M6A 1C3"
854,"#306 -500 SHERBOURNE ST, Toronto, Ontario, M4X 1L1"
856,"#922 -8 TRENT AVE, Toronto, Ontario, M4C 5C6"
857,"#3101 -8 PARK RD, Toronto, Ontario, M4W 3S5"
858,"#703 -2 FIELDWAY DR, Toronto, Ontario, M8Z 3L2"
859,"#708 -633 BAY ST, Toronto, Ontario, M5G 2G4"
861,"#602 -81 NAVY WHARF CRT, Toronto, Ontario, M5V 3S2"
862,"#627 -461 ADELAIDE ST W, Toronto, Ontario, M5V 1T1"
863,"#14 -5 FOUR WINDS DR, Toronto, Ontario, M3J 1K7"
865,"#711 -10 NAVY WHARF  CRT, Toronto, Ontario, M5V 3V2"
866,"#410 -5 MARINE PARADE DR, Toronto, Ontario, M8V 4B4"
867,"#2802 -59 ANNIE CRAIG DR, Toronto, Ontario, M8V 0C5"
868,"109-380 Macpherson Ave, Toronto, ON, M4V 3E3"
869,"#807 -28 WILLIAM CARSON CRES, Toronto, Ontario, M2P 2H1"
870,"#15 -10 CARNATION AVE, Toronto, Ontario, M8V 0B8"
871,"#221 -1328 BIRCHMOUNT  RD, Toronto, Ontario, M1R 3A7"
872,"#6 -1636 DUNDAS ST W, Toronto, Ontario, M6K 1V1"
874,"#PH 05 -210 VICTORIA ST, Toronto, Ontario, M5B 2R3"
876,"#2403 -100 ANTIBES DR, Toronto, Ontario, M2R 3N1"
878,"#2611 -5168 YONGE ST, Toronto, Ontario, M2N 0G1"
882,"#906 -35 HAYDEN ST, Toronto, Ontario, M4Y 3C3"
883,"#313 -410 QUEENS QUAY W, Toronto, Ontario, M5V 3T1"
885,"#902 -42 CHARLES ST E, Toronto, Ontario, M4Y 1T4"
886,"#1502 -25 FONTENAY CRT, Toronto, Ontario, M9A 0C4"
887,"#3110 -42 CHARLES ST E, Toronto, Ontario, M4Y 1T4"
888,"#401 -36 HOWARD PARK AVE, Toronto, Ontario, M6R 0A5"
889,"#2206 -83 BOROUGH DR, Toronto, Ontario, M1P 5E4"
891,"#PH06 -30 HERON'S HILL WAY, Toronto, Ontario, M2J 0A7"
892,"#2302 -15 GREENVIEW AVE, Toronto, Ontario, M2M 4M7"
895,"#1603 -55 ANN O'REILLY RD, Toronto, Ontario, M2J 0C9"
897,"#63 -37 FOUR WINDS DR, Toronto, Ontario, M3J 1K7"
898,"#1611 -51 LOWER SIMCOE ST, Toronto, Ontario, M5J 3A2"
899,"#2302 -373 FRONT ST W, Toronto, Ontario, M5V 3R7"
901,"#1711 -757 VICTORIA PARK AVE, Toronto, Ontario, M4C 5N8"
902,"#4105 -2212 LAKE SHORE BLVD W, Toronto, Ontario, M8V 1A4"
907,"#252 -3 EVERSON DR, Toronto, Ontario, M2N 7C2"
908,"#1004 -311 RICHMOND ST E, Toronto, Ontario, M5A 4S8"
910,"1412-1360 York Mills  Rd, Toronto, ON, M3A 2A2"
911,"#1016 -3043 FINCH AVE W, Toronto, Ontario, M9M 0A4"
912,"#1807 -170 FORT YORK BLVD, Toronto, Ontario, M5V 0E6"
913,"#902 -1328 BIRCHMOUNT RD, Toronto, Ontario, M1R 0B6"
914,"#411 -11 MICHAEL POWER PL, Toronto, Ontario, M9A 5G3"
915,"#710 -10 MUIRHEAD RD, Toronto, Ontario, M2J 4P9"
916,"#708 -50 CAMDEN ST, Toronto, Ontario, M5V 3N1"
917,"#1416 -5 VICORA LINK WAY, Toronto, Ontario, M3C 1A5"
918,"#510 -1 COLE ST, Toronto, Ontario, M5A 4M2"
919,"#903 -155 BEECROFT RD, Toronto, Ontario, M2N 7C6"
923,"#808 -9 VALHALLA INN RD, Toronto, Ontario, M9B 0B2"
924,"#313 -701 SHEPPARD AVE W, Toronto, Ontario, M3H 0B2"
926,"#401 -9 MICHAEL POWER PL, Toronto, Ontario, M9A 0A5"
927,"232-1185 The Queensway Ave, Toronto, ON, M8Z 0C6"
928,"439-1830 Bloor St W, Toronto, ON, M6P 0A2"
929,"#1109 -7 BISHOP AVE, Toronto, Ontario, M2M 4J4"
930,"#102 -55 CARSCADDEN DR, Toronto, Ontario, M2R 2A6"
933,"#1911 -5 MASSEY SQ, Toronto, Ontario, M4C 5L6"
942,"409-21 Burkebrook Pl, Toronto, ON, M4G 0A2"
943,"410-9 Burnhamthorpe CRES, Toronto, ON, M9A 1G5"
945,"810-130 Carlton STREET, Toronto, ON, M5A 4K3"
946,"#PH13 -1000 KING ST W, Toronto, Ontario, M6K 3N1"
948,"74 HARGRAVE LANE, Toronto, Ontario, M4N 0A4"
949,"201-1210 Don Mills Rd, Toronto, ON, M3B 3N9"
950,"#108 -15 MCMURRICH ST, Toronto, Ontario, M5R 3M6"
951,"#2109 -1 BLOOR ST E, Toronto, Ontario, M4W 1A9"
953,"#811 -38 ELM ST, Toronto, Ontario, M5G 2K5"
955,"#1015 -85 EAST LIBERTY ST, Toronto, Ontario, M6K 0A2"
958,"#722 -23 GLEBE RD W, Toronto, Ontario, M5P 0A1"
959,"#602 -110 CHARLES ST E, Toronto, Ontario, M4Y 1T5"
960,"#2208 -90 PARK LAWN RD, Toronto, Ontario, M8Y 3H3"
961,"#809 -1 BLOOR ST E, Toronto, Ontario, M4W 0A8"
964,"#506 -35 BRIAN PECK CRES, Toronto, Ontario, M4G 0A5"
965,"#2217 -70 TEMPERANCE ST, Toronto, Ontario, M5H 4E8"
966,"#813 -15 GREENVIEW AVE, Toronto, Ontario, M2M 4M7"
967,"#PH10 -650 SHEPPARD AVE E, Toronto, Ontario, M2K 3E4"
968,"#TH7 -3237 BAYVIEW AVE, Toronto, Ontario, M2K 2N4"
969,"#433 -120 HARRISON GARDEN BLVD, Toronto, Ontario, M2N 0H1"
971,"#3504 -16 BROOKERS LANE, Toronto, Ontario, M8V 0A5"
974,"#2701 -8 EGLINTON AVE E, Toronto, Ontario, M4P 1A6"
975,"#1209 -35 EMPRESS AVE, Toronto, Ontario, M2N 6T3"
976,"#708 -1801 BAYVIEW AVE, Toronto, Ontario, M4G 4K2"
977,"#703 -33 CHARLES ST E, Toronto, Ontario, M4Y 1R9"
978,"#2119 -35 HOLLYWOOD AVE E, Toronto, Ontario, M2N 0A9"
980,"#1920 -25 GREENVIEW AVE, Toronto, Ontario, M2M 0A5"
981,"114-60 Southport St, Toronto, ON, M6S 3N4"
982,"#104 -78 ST PATRICK ST, Toronto, Ontario, M5T 1V1"
983,"#4 -108 CALEDONIA PARK RD, Toronto, Ontario, M6H 0B1"
985,"#432 -165 LEGION RD N, Toronto, Ontario, M8Y 0B3"
986,"#TH2 -21 CONEFLOWER CRES, Toronto, Ontario, M2R 0A4"
989,"#2523 -633 BAY ST, Toronto, Ontario, M5G 2G4"
992,"#703 -101 CHARLES ST E, Toronto, Ontario, M4Y 0A9"
993,"#359 -415 JARVIS ST, Toronto, Ontario, M4Y 3C1"
994,"#1231 -25 BAMBURGH CIRC, Toronto, Ontario, M1W 3W2"
995,"420-130 Widdicombe Hill BLVD, Toronto, ON, M9R 4A6"
998,"#604 -569 KING ST E, Toronto, Ontario, M5A 1M5"
999,"#209 -1190 DUNDAS ST E, Toronto, Ontario, M4M 1S3"
1000,"#309 -16 MCADAM AVE, Toronto, Ontario, M6A 1S5"
1001,"#1011 -17 ANNDALE DR, Toronto, Ontario, M2N 2W7"
1002,"#3308 -3303 DON MILLS RD, Toronto, Ontario, M2J 4T6"
1005,"12-48 Three Valleys Dr, Toronto, ON, M3A 3B5"
1006,"#412 -12 REAN DR, Toronto, Ontario, M2K 3C6"
1007,"#2208 -50 LYNN WILLIAMS ST, Toronto, Ontario, M6K 3R9"
1009,"1516-105 The Queensway, Toronto, ON, M6S 5B5"
1010,"#207 -8835 SHEPPARD AVE E, Toronto, Ontario, M1B 5R7"
